date,name,mobility
2020-04-20,Liverpool (C),-0.11538461538461542
2020-04-20,North Sydney (A),-0.1282051282051282
2020-04-20,Northern Beaches (A),0.0
2020-04-20,Parramatta (C),-0.1333333333333333
2020-04-20,Penrith (C),-0.08333333333333326
2020-04-20,Randwick (C),0.0
2020-04-20,Ryde (C),-0.08108108108108114
2020-04-20,Strathfield (A),-0.05714285714285716
2020-04-20,Sydney (C),-0.02564102564102555
2020-04-20,The Hills Shire (A),-0.06060606060606055
2020-04-20,Willoughby (C),-0.08108108108108114
2020-04-20,average,-0.07307122585918835
2020-04-20,highSE,-0.04881257591189403
2020-04-20,lowSE,-0.09325693903875343
2020-04-20,midSE,-0.06198125857060455
2020-04-21,Bayside (A),0.0
2020-04-21,Blacktown (C),0.0
2020-04-21,Camden (A),0.0
2020-04-21,Canada Bay (A),0.0
2020-04-21,Canterbury-Bankstown (A),0.0
2020-04-21,Central Coast (C) (NSW),-0.08333333333333326
2020-04-21,Cumberland (A),0.0
2020-04-21,Fairfield (C),0.0
2020-04-21,Georges River (A),-0.05882352941176472
2020-04-21,Hawkesbury (C),0.038461538461538436
2020-04-21,Hornsby (A),-0.027027027027026973
2020-04-21,Inner West (A),-0.024390243902439046
2020-04-21,Ku-ring-gai (A),-0.024390243902439046
2020-04-21,Liverpool (C),-0.03571428571428581
2020-04-21,North Sydney (A),0.0
2020-04-21,Northern Beaches (A),0.05555555555555558
2020-04-21,Parramatta (C),-0.05882352941176472
2020-04-21,Penrith (C),0.0
2020-04-21,Randwick (C),0.0
2020-04-21,Ryde (C),-0.02564102564102555
2020-04-21,Strathfield (A),0.0
2020-04-21,Sydney (C),0.0
2020-04-21,The Hills Shire (A),-0.027027027027026973
2020-04-21,Willoughby (C),0.0
2020-04-21,average,-0.014142730822926941
2020-04-21,highSE,0.0037237826440071897
2020-04-21,lowSE,-0.021595352973374782
2020-04-21,midSE,-0.0159485456467523
2020-04-22,Bayside (A),0.0
2020-04-22,Blacktown (C),-0.0714285714285714
2020-04-22,Camden (A),-0.03333333333333344
2020-04-22,Canada Bay (A),0.0
2020-04-22,Canterbury-Bankstown (A),-0.016393442622950838
2020-04-22,Central Coast (C) (NSW),-0.04166666666666674
2020-04-22,Cumberland (A),-0.10344827586206895
2020-04-22,Fairfield (C),-0.0714285714285714
2020-04-22,Georges River (A),0.0
2020-04-22,Hawkesbury (C),0.0
2020-04-22,Hornsby (A),-0.05263157894736836
2020-04-22,Inner West (A),-0.04761904761904767
2020-04-22,Ku-ring-gai (A),-0.050000000000000044
2020-04-22,Liverpool (C),-0.0714285714285714
2020-04-22,North Sydney (A),-0.09090909090909083
2020-04-22,Northern Beaches (A),0.027027027027026973
2020-04-22,Parramatta (C),-0.02857142857142847
2020-04-22,Penrith (C),-0.03703703703703698
2020-04-22,Randwick (C),0.0
2020-04-22,Ryde (C),-0.08108108108108114
2020-04-22,Strathfield (A),-0.026315789473684292
2020-04-22,Sydney (C),0.0
2020-04-22,The Hills Shire (A),-0.05555555555555558
2020-04-22,Willoughby (C),-0.050000000000000044
2020-04-22,average,-0.03788164235480074
2020-04-22,highSE,-0.031137732297199516
2020-04-22,lowSE,-0.05177323003134604
2020-04-22,midSE,-0.024565830682339973
2020-04-23,Bayside (A),-0.05555555555555558
2020-04-23,Blacktown (C),-0.06666666666666665
2020-04-23,Camden (A),-0.032258064516129004
2020-04-23,Canada Bay (A),0.0
2020-04-23,Canterbury-Bankstown (A),0.0
2020-04-23,Central Coast (C) (NSW),-0.08333333333333326
2020-04-23,Cumberland (A),-0.032258064516129004
2020-04-23,Fairfield (C),0.0
2020-04-23,Georges River (A),0.0
2020-04-23,Hawkesbury (C),-0.22222222222222232
2020-04-23,Hornsby (A),-0.02564102564102555
2020-04-23,Inner West (A),0.0
2020-04-23,Ku-ring-gai (A),0.0
2020-04-23,Liverpool (C),0.0
2020-04-23,North Sydney (A),-0.02083333333333326
2020-04-23,Northern Beaches (A),0.0
2020-04-23,Parramatta (C),-0.08571428571428563
2020-04-23,Penrith (C),0.0
2020-04-23,Randwick (C),0.0
2020-04-23,Ryde (C),-0.07692307692307687
2020-04-23,Strathfield (A),-0.10526315789473695
2020-04-23,Sydney (C),-0.02127659574468077
2020-04-23,The Hills Shire (A),-0.02564102564102555
2020-04-23,Willoughby (C),-0.07317073170731714
2020-04-23,average,-0.03266333550709044
2020-04-23,highSE,-0.01795500772716685
2020-04-23,lowSE,-0.028563154451165307
2020-04-23,midSE,-0.0464700376938505
2020-04-24,Bayside (A),-0.08108108108108114
2020-04-24,Blacktown (C),-0.10000000000000009
2020-04-24,Camden (A),-0.1333333333333333
2020-04-24,Canada Bay (A),-0.07692307692307687
2020-04-24,Canterbury-Bankstown (A),-0.10447761194029859
2020-04-24,Central Coast (C) (NSW),-0.040000000000000036
2020-04-24,Cumberland (A),-0.1212121212121211
2020-04-24,Fairfield (C),-0.06666666666666665
2020-04-24,Georges River (A),-0.08571428571428563
2020-04-24,Hawkesbury (C),-0.15384615384615374
2020-04-24,Hornsby (A),-0.10526315789473695
2020-04-24,Inner West (A),-0.04651162790697683
2020-04-24,Ku-ring-gai (A),-0.050000000000000044
2020-04-24,Liverpool (C),-0.16666666666666674
2020-04-24,North Sydney (A),-0.19512195121951215
2020-04-24,Northern Beaches (A),-0.05263157894736836
2020-04-24,Parramatta (C),-0.11111111111111116
2020-04-24,Penrith (C),-0.18518518518518512
2020-04-24,Randwick (C),-0.02564102564102555
2020-04-24,Ryde (C),-0.07692307692307687
2020-04-24,Strathfield (A),-0.07692307692307687
2020-04-24,Sydney (C),-0.0888888888888888
2020-04-24,The Hills Shire (A),-0.11111111111111116
2020-04-24,Willoughby (C),-0.04761904761904767
2020-04-24,average,-0.09354471807113152
2020-04-24,highSE,-0.0844608842416743
2020-04-24,lowSE,-0.10452292749859216
2020-04-24,midSE,-0.08320889917096719
2020-04-25,Bayside (A),0.4
2020-04-25,Blacktown (C),0.1428571428571429
2020-04-25,Canterbury-Bankstown (A),0.13636363636363635
2020-04-25,Central Coast (C) (NSW),0.33333333333333337
2020-04-25,Cumberland (A),0.18181818181818177
2020-04-25,Fairfield (C),0.16666666666666663
2020-04-25,Hornsby (A),0.4
2020-04-25,Inner West (A),0.09090909090909094
2020-04-25,Liverpool (C),0.11111111111111116
2020-04-25,Northern Beaches (A),0.5
2020-04-25,Parramatta (C),0.33333333333333337
2020-04-25,Penrith (C),1.0
2020-04-25,Ryde (C),0.11111111111111116
2020-04-25,Sydney (C),0.15384615384615385
2020-04-25,The Hills Shire (A),0.09090909090909094
2020-04-25,average,0.27161480652703296
2020-04-25,highSE,0.3559498210737777
2020-04-25,lowSE,0.2698333567773358
2020-04-25,midSE,0.18712855057504318
2020-04-26,Bayside (A),0.0
2020-04-26,Blacktown (C),0.03703703703703709
2020-04-26,Canterbury-Bankstown (A),0.0
2020-04-26,Central Coast (C) (NSW),0.04761904761904767
2020-04-26,Cumberland (A),-0.03703703703703698
2020-04-26,Fairfield (C),0.0
2020-04-26,Hornsby (A),0.0
2020-04-26,Inner West (A),0.0
2020-04-26,Liverpool (C),0.0
2020-04-26,Northern Beaches (A),0.03703703703703709
2020-04-26,Parramatta (C),-0.034482758620689724
2020-04-26,Penrith (C),0.0
2020-04-26,Sydney (C),0.0
2020-04-26,The Hills Shire (A),0.03448275862068961
2020-04-26,average,0.008307318274158426
2020-04-26,highSE,0.026903728926643056
2020-04-26,lowSE,0.010746928958683122
2020-04-26,midSE,-0.012565132217281505
2020-04-27,Bayside (A),-0.030303030303030276
2020-04-27,Blacktown (C),-0.03846153846153855
2020-04-27,Camden (A),0.0
2020-04-27,Canada Bay (A),-0.02857142857142847
2020-04-27,Canterbury-Bankstown (A),-0.13207547169811318
2020-04-27,Central Coast (C) (NSW),-0.04347826086956519
2020-04-27,Cumberland (A),-0.11111111111111116
2020-04-27,Fairfield (C),-0.1200000000000001
2020-04-27,Georges River (A),-0.06666666666666665
2020-04-27,Hawkesbury (C),0.0
2020-04-27,Hornsby (A),-0.02857142857142847
2020-04-27,Inner West (A),-0.027027027027026973
2020-04-27,Ku-ring-gai (A),-0.026315789473684292
2020-04-27,Liverpool (C),-0.11538461538461542
2020-04-27,North Sydney (A),-0.02564102564102555
2020-04-27,Northern Beaches (A),0.0
2020-04-27,Parramatta (C),-0.06666666666666665
2020-04-27,Penrith (C),-0.08333333333333326
2020-04-27,Randwick (C),0.0
2020-04-27,Ryde (C),-0.027027027027026973
2020-04-27,Strathfield (A),-0.05714285714285716
2020-04-27,Sydney (C),-0.02564102564102555
2020-04-27,The Hills Shire (A),0.0
2020-04-27,Willoughby (C),-0.027027027027026973
2020-04-27,average,-0.053493470811966315
2020-04-27,highSE,-0.013367898037636161
2020-04-27,lowSE,-0.08661740685740327
2020-04-27,midSE,-0.029076476739837043
2020-04-28,Bayside (A),0.0
2020-04-28,Blacktown (C),0.0
2020-04-28,Camden (A),0.0
2020-04-28,Canada Bay (A),0.0
2020-04-28,Canterbury-Bankstown (A),0.0
2020-04-28,Central Coast (C) (NSW),0.0
2020-04-28,Cumberland (A),0.0
2020-04-28,Fairfield (C),0.0
2020-04-28,Georges River (A),0.0
2020-04-28,Hawkesbury (C),0.11538461538461542
2020-04-28,Hornsby (A),0.027027027027026973
2020-04-28,Inner West (A),0.024390243902439046
2020-04-28,Ku-ring-gai (A),0.024390243902439046
2020-04-28,Liverpool (C),0.0357142857142857
2020-04-28,North Sydney (A),0.0
2020-04-28,Northern Beaches (A),0.05555555555555558
2020-04-28,Parramatta (C),0.0
2020-04-28,Penrith (C),0.0714285714285714
2020-04-28,Randwick (C),0.0
2020-04-28,Ryde (C),0.02564102564102566
2020-04-28,Strathfield (A),0.0
2020-04-28,Sydney (C),0.0
2020-04-28,The Hills Shire (A),0.027027027027026973
2020-04-28,Willoughby (C),0.0
2020-04-28,average,0.014772174684794193
2020-04-28,highSE,0.030718953814229177
2020-04-28,lowSE,0.010804655065080215
2020-04-28,midSE,0.012441612254551093
2020-04-29,Bayside (A),0.0
2020-04-29,Blacktown (C),0.0
2020-04-29,Camden (A),0.033333333333333326
2020-04-29,Canada Bay (A),0.0
2020-04-29,Canterbury-Bankstown (A),-0.016393442622950838
2020-04-29,Central Coast (C) (NSW),0.04166666666666663
2020-04-29,Cumberland (A),-0.034482758620689724
2020-04-29,Fairfield (C),0.0
2020-04-29,Georges River (A),0.0
2020-04-29,Hawkesbury (C),0.13793103448275867
2020-04-29,Hornsby (A),0.052631578947368474
2020-04-29,Inner West (A),0.04761904761904767
2020-04-29,Ku-ring-gai (A),0.0
2020-04-29,Liverpool (C),0.0
2020-04-29,North Sydney (A),-0.045454545454545414
2020-04-29,Northern Beaches (A),0.08108108108108103
2020-04-29,Parramatta (C),-0.02857142857142847
2020-04-29,Penrith (C),0.03703703703703709
2020-04-29,Randwick (C),0.050000000000000044
2020-04-29,Ryde (C),-0.027027027027026973
2020-04-29,Strathfield (A),-0.026315789473684292
2020-04-29,Sydney (C),0.0
2020-04-29,The Hills Shire (A),0.0
2020-04-29,Willoughby (C),0.0
2020-04-29,average,0.011699844186290664
2020-04-29,highSE,0.030349814545947762
2020-04-29,lowSE,0.0036320872760422507
2020-04-29,midSE,0.013920478079923693
2020-04-30,Bayside (A),-0.11111111111111116
2020-04-30,Blacktown (C),-0.06666666666666665
2020-04-30,Camden (A),-0.09677419354838701
2020-04-30,Canada Bay (A),-0.04878048780487809
2020-04-30,Canterbury-Bankstown (A),-0.16129032258064524
2020-04-30,Central Coast (C) (NSW),-0.08333333333333326
2020-04-30,Cumberland (A),-0.09677419354838701
2020-04-30,Fairfield (C),-0.06666666666666665
2020-04-30,Georges River (A),-0.11764705882352944
2020-04-30,Hawkesbury (C),-0.22222222222222232
2020-04-30,Hornsby (A),-0.07692307692307687
2020-04-30,Inner West (A),-0.04444444444444451
2020-04-30,Ku-ring-gai (A),-0.04761904761904767
2020-04-30,Liverpool (C),-0.1333333333333333
2020-04-30,North Sydney (A),-0.10416666666666674
2020-04-30,Northern Beaches (A),-0.10526315789473695
2020-04-30,Parramatta (C),-0.1428571428571428
2020-04-30,Penrith (C),-0.06666666666666665
2020-04-30,Randwick (C),-0.04761904761904767
2020-04-30,Ryde (C),-0.1282051282051282
2020-04-30,Strathfield (A),-0.1578947368421053
2020-04-30,Sydney (C),-0.1063829787234043
2020-04-30,The Hills Shire (A),-0.02564102564102555
2020-04-30,Willoughby (C),-0.12195121951219523
2020-04-30,average,-0.0967267173591897
2020-04-30,highSE,-0.07782060757516795
2020-04-30,lowSE,-0.10022608508540243
2020-04-30,midSE,-0.10192491434452333
2020-05-01,Bayside (A),-0.027027027027026973
2020-05-01,Blacktown (C),-0.03333333333333344
2020-05-01,Camden (A),0.0
2020-05-01,Canada Bay (A),0.02564102564102566
2020-05-01,Canterbury-Bankstown (A),-0.04477611940298498
2020-05-01,Central Coast (C) (NSW),0.040000000000000036
2020-05-01,Cumberland (A),0.0
2020-05-01,Fairfield (C),-0.06666666666666665
2020-05-01,Georges River (A),-0.02857142857142847
2020-05-01,Hawkesbury (C),0.0
2020-05-01,Hornsby (A),0.0
2020-05-01,Inner West (A),0.0
2020-05-01,Ku-ring-gai (A),0.0
2020-05-01,Liverpool (C),-0.03333333333333344
2020-05-01,North Sydney (A),-0.09756097560975618
2020-05-01,Northern Beaches (A),0.0
2020-05-01,Parramatta (C),-0.05555555555555558
2020-05-01,Penrith (C),-0.03703703703703698
2020-05-01,Randwick (C),0.02564102564102566
2020-05-01,Ryde (C),-0.02564102564102555
2020-05-01,Strathfield (A),-0.07692307692307687
2020-05-01,Sydney (C),0.0
2020-05-01,The Hills Shire (A),0.0
2020-05-01,Willoughby (C),0.0
2020-05-01,average,-0.01694412810055934
2020-05-01,highSE,-0.008266958244312228
2020-05-01,lowSE,-0.023120416442151903
2020-05-01,midSE,-0.011239468334234504
2020-05-02,Bayside (A),-0.03571428571428581
2020-05-02,Blacktown (C),-0.13043478260869557
2020-05-02,Camden (A),-0.33333333333333326
2020-05-02,Canterbury-Bankstown (A),-0.08163265306122458
2020-05-02,Central Coast (C) (NSW),-0.11111111111111116
2020-05-02,Cumberland (A),-0.08333333333333326
2020-05-02,Fairfield (C),-0.13043478260869557
2020-05-02,Georges River (A),-0.30434782608695654
2020-05-02,Hornsby (A),-0.07692307692307687
2020-05-02,Inner West (A),0.0
2020-05-02,Liverpool (C),-0.09090909090909083
2020-05-02,Northern Beaches (A),0.1515151515151515
2020-05-02,Parramatta (C),-0.11111111111111116
2020-05-02,Penrith (C),-0.10000000000000009
2020-05-02,Randwick (C),-0.11111111111111116
2020-05-02,Ryde (C),-0.1071428571428572
2020-05-02,Sydney (C),0.08333333333333337
2020-05-02,The Hills Shire (A),-0.1200000000000001
2020-05-02,average,-0.0810210837461316
2020-05-02,highSE,0.014809713242502465
2020-05-02,lowSE,-0.11928514149445668
2020-05-02,midSE,-0.0657588415797068
2020-05-03,Bayside (A),0.13793103448275867
2020-05-03,Blacktown (C),0.18518518518518523
2020-05-03,Canterbury-Bankstown (A),0.14814814814814814
2020-05-03,Central Coast (C) (NSW),0.1428571428571429
2020-05-03,Cumberland (A),0.18518518518518523
2020-05-03,Fairfield (C),0.16000000000000003
2020-05-03,Hornsby (A),0.2142857142857143
2020-05-03,Inner West (A),0.19999999999999996
2020-05-03,Liverpool (C),0.15384615384615385
2020-05-03,Northern Beaches (A),0.18518518518518523
2020-05-03,Parramatta (C),0.10344827586206895
2020-05-03,Penrith (C),0.18181818181818177
2020-05-03,Sydney (C),0.125
2020-05-03,The Hills Shire (A),0.1724137931034483
2020-05-03,average,0.1619576302361203
2020-05-03,highSE,0.18885937593918856
2020-05-03,lowSE,0.1641223515036636
2020-05-03,midSE,0.13868182196494117
2020-05-04,Bayside (A),0.09090909090909094
2020-05-04,Blacktown (C),0.038461538461538436
2020-05-04,Camden (A),0.07407407407407407
2020-05-04,Canada Bay (A),0.08571428571428574
2020-05-04,Canterbury-Bankstown (A),0.018867924528301883
2020-05-04,Central Coast (C) (NSW),0.21739130434782605
2020-05-04,Cumberland (A),0.03703703703703709
2020-05-04,Fairfield (C),0.040000000000000036
2020-05-04,Georges River (A),0.06666666666666665
2020-05-04,Hawkesbury (C),0.08695652173913049
2020-05-04,Hornsby (A),0.02857142857142858
2020-05-04,Inner West (A),0.08108108108108103
2020-05-04,Ku-ring-gai (A),0.07894736842105265
2020-05-04,Liverpool (C),0.11538461538461542
2020-05-04,North Sydney (A),0.02564102564102566
2020-05-04,Northern Beaches (A),0.11764705882352944
2020-05-04,Parramatta (C),0.0
2020-05-04,Penrith (C),0.08333333333333337
2020-05-04,Randwick (C),0.11111111111111116
2020-05-04,Ryde (C),0.027027027027026973
2020-05-04,Strathfield (A),0.05714285714285716
2020-05-04,Sydney (C),0.07692307692307687
2020-05-04,The Hills Shire (A),0.06060606060606055
2020-05-04,Waverley (A),-0.09090909090909083
2020-05-04,Willoughby (C),0.027027027027026973
2020-05-04,average,0.06972100158341232
2020-05-04,highSE,0.056852663244921775
2020-05-04,lowSE,0.07849111527716501
2020-05-04,midSE,0.061804649470335926
2020-05-05,Bayside (A),0.05555555555555558
2020-05-05,Blacktown (C),0.06666666666666665
2020-05-05,Camden (A),0.1333333333333333
2020-05-05,Canada Bay (A),0.10526315789473684
2020-05-05,Canterbury-Bankstown (A),0.06557377049180324
2020-05-05,Central Coast (C) (NSW),0.08333333333333337
2020-05-05,Cumberland (A),0.06666666666666665
2020-05-05,Fairfield (C),0.0714285714285714
2020-05-05,Georges River (A),0.11764705882352944
2020-05-05,Hawkesbury (C),0.1923076923076923
2020-05-05,Hornsby (A),0.027027027027026973
2020-05-05,Inner West (A),0.07317073170731703
2020-05-05,Ku-ring-gai (A),0.07317073170731703
2020-05-05,Liverpool (C),0.1071428571428571
2020-05-05,North Sydney (A),0.045454545454545414
2020-05-05,Northern Beaches (A),0.11111111111111116
2020-05-05,Parramatta (C),0.05882352941176472
2020-05-05,Penrith (C),0.1428571428571429
2020-05-05,Randwick (C),0.052631578947368474
2020-05-05,Ryde (C),0.02564102564102566
2020-05-05,Strathfield (A),0.10526315789473684
2020-05-05,Sydney (C),0.045454545454545414
2020-05-05,The Hills Shire (A),0.08108108108108103
2020-05-05,Waverley (A),-0.1351351351351351
2020-05-05,Willoughby (C),0.04761904761904767
2020-05-05,average,0.07456416479364447
2020-05-05,highSE,0.05753106067970504
2020-05-05,lowSE,0.08521963875301264
2020-05-05,midSE,0.07211964156404238
2020-05-06,Bayside (A),0.05555555555555558
2020-05-06,Blacktown (C),0.0714285714285714
2020-05-06,Camden (A),0.09999999999999998
2020-05-06,Canada Bay (A),0.052631578947368474
2020-05-06,Canterbury-Bankstown (A),0.049180327868852514
2020-05-06,Central Coast (C) (NSW),0.125
2020-05-06,Cumberland (A),0.03448275862068961
2020-05-06,Fairfield (C),0.0714285714285714
2020-05-06,Georges River (A),0.11111111111111116
2020-05-06,Hawkesbury (C),0.2068965517241379
2020-05-06,Hornsby (A),0.052631578947368474
2020-05-06,Inner West (A),0.09523809523809523
2020-05-06,Ku-ring-gai (A),0.050000000000000044
2020-05-06,Liverpool (C),0.0714285714285714
2020-05-06,North Sydney (A),0.045454545454545414
2020-05-06,Northern Beaches (A),0.1351351351351351
2020-05-06,Parramatta (C),0.02857142857142858
2020-05-06,Penrith (C),0.11111111111111116
2020-05-06,Randwick (C),0.15000000000000002
2020-05-06,Ryde (C),0.027027027027026973
2020-05-06,Strathfield (A),0.02631578947368418
2020-05-06,Sydney (C),0.045454545454545414
2020-05-06,The Hills Shire (A),0.05555555555555558
2020-05-06,Waverley (A),-0.07692307692307687
2020-05-06,Willoughby (C),0.0
2020-05-06,average,0.07265453626159568
2020-05-06,highSE,0.06126140959891502
2020-05-06,lowSE,0.0788992545310836
2020-05-06,midSE,0.0730903086611352
2020-05-07,Bayside (A),0.11111111111111116
2020-05-07,Blacktown (C),0.06666666666666665
2020-05-07,Camden (A),0.16129032258064513
2020-05-07,Canada Bay (A),0.09756097560975607
2020-05-07,Canterbury-Bankstown (A),0.09677419354838712
2020-05-07,Central Coast (C) (NSW),0.16666666666666663
2020-05-07,Cumberland (A),0.09677419354838712
2020-05-07,Fairfield (C),0.19999999999999996
2020-05-07,Georges River (A),0.11764705882352944
2020-05-07,Hawkesbury (C),0.11111111111111116
2020-05-07,Hornsby (A),0.07692307692307687
2020-05-07,Inner West (A),0.0888888888888889
2020-05-07,Ku-ring-gai (A),0.09523809523809523
2020-05-07,Liverpool (C),0.06666666666666665
2020-05-07,North Sydney (A),0.0625
2020-05-07,Northern Beaches (A),0.10526315789473684
2020-05-07,Parramatta (C),0.02857142857142858
2020-05-07,Penrith (C),0.1333333333333333
2020-05-07,Randwick (C),0.1428571428571429
2020-05-07,Ryde (C),0.02564102564102566
2020-05-07,Strathfield (A),0.0
2020-05-07,Sydney (C),0.1063829787234043
2020-05-07,The Hills Shire (A),0.07692307692307687
2020-05-07,Waverley (A),-0.303030303030303
2020-05-07,Willoughby (C),0.024390243902439046
2020-05-07,average,0.093108260395803
2020-05-07,highSE,0.052218055452323386
2020-05-07,lowSE,0.11509282858163739
2020-05-07,midSE,0.08451145078023314
2020-05-08,Bayside (A),0.08108108108108103
2020-05-08,Blacktown (C),0.033333333333333326
2020-05-08,Camden (A),0.06666666666666665
2020-05-08,Canada Bay (A),0.07692307692307687
2020-05-08,Canterbury-Bankstown (A),0.07462686567164178
2020-05-08,Central Coast (C) (NSW),0.12
2020-05-08,Cumberland (A),0.06060606060606055
2020-05-08,Fairfield (C),0.06666666666666665
2020-05-08,Georges River (A),0.08571428571428574
2020-05-08,Hawkesbury (C),0.15384615384615385
2020-05-08,Hornsby (A),0.052631578947368474
2020-05-08,Inner West (A),0.13953488372093026
2020-05-08,Ku-ring-gai (A),0.09999999999999998
2020-05-08,Liverpool (C),0.09999999999999998
2020-05-08,North Sydney (A),0.0
2020-05-08,Northern Beaches (A),0.10526315789473684
2020-05-08,Parramatta (C),0.05555555555555558
2020-05-08,Penrith (C),0.11111111111111116
2020-05-08,Randwick (C),0.1282051282051282
2020-05-08,Ryde (C),0.07692307692307687
2020-05-08,Strathfield (A),0.02564102564102566
2020-05-08,Sydney (C),0.0888888888888889
2020-05-08,The Hills Shire (A),0.05555555555555558
2020-05-08,Waverley (A),-0.1515151515151516
2020-05-08,Willoughby (C),0.09523809523809523
2020-05-08,average,0.07871183890539435
2020-05-08,highSE,0.058052612522814906
2020-05-08,lowSE,0.07955095731782613
2020-05-08,midSE,0.092395910189357
2020-05-09,Bayside (A),0.1071428571428571
2020-05-09,Blacktown (C),0.13043478260869568
2020-05-09,Camden (A),0.0
2020-05-09,Canterbury-Bankstown (A),0.08163265306122447
2020-05-09,Central Coast (C) (NSW),0.11111111111111116
2020-05-09,Cumberland (A),0.08333333333333337
2020-05-09,Fairfield (C),0.13043478260869568
2020-05-09,Georges River (A),-0.04347826086956519
2020-05-09,Hornsby (A),0.07692307692307687
2020-05-09,Inner West (A),0.1875
2020-05-09,Liverpool (C),0.09090909090909094
2020-05-09,Northern Beaches (A),0.33333333333333337
2020-05-09,Parramatta (C),0.11111111111111116
2020-05-09,Penrith (C),0.09999999999999998
2020-05-09,Randwick (C),0.11111111111111116
2020-05-09,Ryde (C),0.1071428571428571
2020-05-09,Sydney (C),0.25
2020-05-09,The Hills Shire (A),0.12
2020-05-09,average,0.12520481816368478
2020-05-09,highSE,0.20641498836092087
2020-05-09,lowSE,0.09329777832449204
2020-05-09,midSE,0.14634491958503693
2020-05-10,Bayside (A),0.3448275862068966
2020-05-10,Blacktown (C),0.40740740740740744
2020-05-10,Canterbury-Bankstown (A),0.2962962962962963
2020-05-10,Central Coast (C) (NSW),0.4285714285714286
2020-05-10,Cumberland (A),0.2592592592592593
2020-05-10,Fairfield (C),0.31999999999999995
2020-05-10,Hornsby (A),0.3571428571428571
2020-05-10,Inner West (A),0.4
2020-05-10,Liverpool (C),0.3846153846153846
2020-05-10,Northern Beaches (A),0.33333333333333337
2020-05-10,Parramatta (C),0.31034482758620685
2020-05-10,Penrith (C),0.4545454545454546
2020-05-10,Ryde (C),-0.10526315789473695
2020-05-10,Sydney (C),0.375
2020-05-10,The Hills Shire (A),0.31034482758620685
2020-05-10,average,0.3405148128736498
2020-05-10,highSE,0.3327014458497428
2020-05-10,lowSE,0.3650941291912497
2020-05-10,midSE,0.2862585501579792
2020-05-11,Bayside (A),0.1515151515151515
2020-05-11,Blacktown (C),0.1923076923076923
2020-05-11,Camden (A),0.2222222222222222
2020-05-11,Canada Bay (A),0.1428571428571429
2020-05-11,Canterbury-Bankstown (A),0.13207547169811318
2020-05-11,Central Coast (C) (NSW),0.21739130434782605
2020-05-11,Cumberland (A),0.11111111111111116
2020-05-11,Fairfield (C),0.12
2020-05-11,Georges River (A),0.19999999999999996
2020-05-11,Hawkesbury (C),0.26086956521739135
2020-05-11,Hornsby (A),0.1428571428571429
2020-05-11,Inner West (A),0.1351351351351351
2020-05-11,Ku-ring-gai (A),0.1842105263157895
2020-05-11,Liverpool (C),0.1923076923076923
2020-05-11,North Sydney (A),0.1282051282051282
2020-05-11,Northern Beaches (A),0.23529411764705888
2020-05-11,Parramatta (C),0.1333333333333333
2020-05-11,Penrith (C),0.16666666666666663
2020-05-11,Randwick (C),0.2222222222222222
2020-05-11,Ryde (C),0.1351351351351351
2020-05-11,Strathfield (A),0.17142857142857137
2020-05-11,Sydney (C),0.1282051282051282
2020-05-11,The Hills Shire (A),0.18181818181818177
2020-05-11,Waverley (A),-0.030303030303030276
2020-05-11,Willoughby (C),0.1351351351351351
2020-05-11,average,0.1642857098265995
2020-05-11,highSE,0.1665298275321011
2020-05-11,lowSE,0.16753065468970874
2020-05-11,midSE,0.15895591779522933
2020-05-12,Bayside (A),0.16666666666666663
2020-05-12,Blacktown (C),0.19999999999999996
2020-05-12,Camden (A),0.19999999999999996
2020-05-12,Canada Bay (A),0.1578947368421053
2020-05-12,Canterbury-Bankstown (A),0.19672131147540983
2020-05-12,Central Coast (C) (NSW),0.16666666666666663
2020-05-12,Cumberland (A),0.1333333333333333
2020-05-12,Fairfield (C),0.2142857142857143
2020-05-12,Georges River (A),0.17647058823529416
2020-05-12,Hawkesbury (C),0.2692307692307693
2020-05-12,Hornsby (A),0.1351351351351351
2020-05-12,Inner West (A),0.1707317073170732
2020-05-12,Ku-ring-gai (A),0.1707317073170732
2020-05-12,Liverpool (C),0.1785714285714286
2020-05-12,North Sydney (A),0.18181818181818177
2020-05-12,Northern Beaches (A),0.2222222222222222
2020-05-12,Parramatta (C),0.11764705882352944
2020-05-12,Penrith (C),0.2142857142857143
2020-05-12,Randwick (C),0.1578947368421053
2020-05-12,Ryde (C),0.1282051282051282
2020-05-12,Strathfield (A),0.1578947368421053
2020-05-12,Sydney (C),0.13636363636363635
2020-05-12,The Hills Shire (A),0.18918918918918914
2020-05-12,Waverley (A),-0.027027027027026973
2020-05-12,Willoughby (C),0.1428571428571429
2020-05-12,average,0.17177153866231076
2020-05-12,highSE,0.16621443868257912
2020-05-12,lowSE,0.18541436491038865
2020-05-12,midSE,0.15388742211013184
2020-05-13,Bayside (A),0.11111111111111116
2020-05-13,Blacktown (C),0.1428571428571429
2020-05-13,Camden (A),0.16666666666666663
2020-05-13,Canada Bay (A),0.1578947368421053
2020-05-13,Canterbury-Bankstown (A),0.11475409836065575
2020-05-13,Central Coast (C) (NSW),0.20833333333333337
2020-05-13,Cumberland (A),0.10344827586206895
2020-05-13,Fairfield (C),0.1428571428571429
2020-05-13,Georges River (A),0.16666666666666663
2020-05-13,Hawkesbury (C),0.27586206896551724
2020-05-13,Hornsby (A),0.1578947368421053
2020-05-13,Inner West (A),0.1428571428571429
